"","Correlation","Protein"
"SPN",0.774852676130496,"SPN"
"SACM1L",0.350157702885258,"SACM1L"
"FAM234A",0.381723522814215,"FAM234A"
"MPDZ",0.228312253783952,"MPDZ"
"OSBPL11",0.0687331060128324,"OSBPL11"
"RUNX3",0.109959893048128,"RUNX3"
"SSR3",0.29383701563138,"SSR3"
"ACADS",0.447343738471087,"ACADS"
"UBE2Q1",0.506583461787082,"UBE2Q1"
"NR3C1",0.525747580643155,"NR3C1"
"HMCES",0.453112010985831,"HMCES"
"SF3B6",0.091500246531244,"SF3B6"
"MBNL1",0.318590806703136,"MBNL1"
"CTSC",0.721915294150309,"CTSC"
"AAR2",-0.167832167832168,"AAR2"
"RAVER2",0.487238151211116,"RAVER2"
"CASP7",0.604134094661167,"CASP7"
"CDKN1C",0.172727272727273,"CDKN1C"
"NGRN",0.152823758519961,"NGRN"
"PTGR1",0.61260319631407,"PTGR1"
"LAMTOR5",0.196224565120617,"LAMTOR5"
"TCN1",0.518181818181818,"TCN1"
"UFSP2",0.250082946205341,"UFSP2"
"TGFBR3",0.539901477832512,"TGFBR3"
"CHD2",0.249235840575367,"CHD2"
"ACYP1",0.597700581427593,"ACYP1"
"ALG13",0.134917004677701,"ALG13"
"DCAF8",0.274041413682486,"DCAF8"
"NOTCH3",0.404647983595352,"NOTCH3"
"QTRT2",0.378781396106701,"QTRT2"
"BIN1",0.537905705240698,"BIN1"
"ZDHHC5",0.441711708578042,"ZDHHC5"
"GPRC5C",0.552467343976778,"GPRC5C"
"PIK3R4",0.252978600347021,"PIK3R4"
"PLEKHA5",0.505837052354998,"PLEKHA5"
"CLGN",0.566677106169746,"CLGN"
"PHLDA2",-0.0282270323125472,"PHLDA2"
"SLC25A22",0.362401782428419,"SLC25A22"
"FYTTD1",0.230009821285786,"FYTTD1"
"SBF1",0.369998534751015,"SBF1"
"DYNLRB1",0.322580539419184,"DYNLRB1"
"ADD2",0.705906365189105,"ADD2"
"OGFOD3",0.487228044971213,"OGFOD3"
"MRPL15",0.0946184415914285,"MRPL15"
"YEATS4",0.210869145900182,"YEATS4"
"NUDT21",0.285088458790474,"NUDT21"
"PDSS2",0.463237399116796,"PDSS2"
"TFDP1",0.38018018018018,"TFDP1"
"RPL28",0.211763358634144,"RPL28"
"AGR2",0.772484389293243,"AGR2"
"GAL",0.439279153179949,"GAL"
"ATP8B1",0.505769140053776,"ATP8B1"
"MKRN2",0.495789008053502,"MKRN2"
"CAB39L",0.00882352941176471,"CAB39L"
"ADAM17",0.451078192399239,"ADAM17"
"APOO",0.578067004784515,"APOO"
"WDR26",0.298047151451336,"WDR26"
"BIRC6",0.183694286535814,"BIRC6"
"SMARCD3",0.295970695970696,"SMARCD3"
"VIP",0.0934065934065934,"VIP"
"RABGGTB",0.283236828507161,"RABGGTB"
"DYNLT3",0.517241379310345,"DYNLT3"
"COG7",0.1159040516025,"COG7"
"OSBPL9",0.258476951541882,"OSBPL9"
"ATOX1",0.504478869383456,"ATOX1"
"MRPS17",0.109514701329628,"MRPS17"
"RPL26",0.0582813547186766,"RPL26"
"TDRD3",0.389005731110994,"TDRD3"
"KAT7",0.331197959248514,"KAT7"
"GTF2H1",0.248902710193033,"GTF2H1"
"FNBP1L",0.583036604472297,"FNBP1L"
"SLC30A9",0.329150820278625,"SLC30A9"
"CRTC2",0.171639069013432,"CRTC2"
"PLEKHA7",0.435114871893781,"PLEKHA7"
"MYCBP",0.462571444543276,"MYCBP"
"UNG",0.176066237258482,"UNG"
"RTN3",0.459032280971963,"RTN3"
"ADGRG2",0.511764705882353,"ADGRG2"
"VASN",0.525592626913228,"VASN"
"CHEK1",0.399079599612175,"CHEK1"
"MRPS18C",-0.0640589129178911,"MRPS18C"
"KNTC1",0.214705882352941,"KNTC1"
"MRPS14",-0.141187719094574,"MRPS14"
"TJAP1",0.116960126563736,"TJAP1"
"CWF19L2",0.33456017666544,"CWF19L2"
"NSRP1",0.175789027198283,"NSRP1"
"LCLAT1",0.294807364511125,"LCLAT1"
"DMTN",0.549365759776048,"DMTN"
"MAP2K7",0.231699044094974,"MAP2K7"
"RPL19",0.325632145009662,"RPL19"
"CISD1",0.306843439332979,"CISD1"
"CCNT1",0.192792792792793,"CCNT1"
"COQ6",0.207265486851326,"COQ6"
"ASCC2",0.367003505144076,"ASCC2"
"DERL1",0.506788402257772,"DERL1"
"HMGB1",0.588932208083029,"HMGB1"
"CAPNS1",0.415375671240044,"CAPNS1"
"DEPTOR",0.351909184726522,"DEPTOR"
"TRIM4",0.199935495141851,"TRIM4"
"SMG8",0.256650246305419,"SMG8"
"CD37",0.516913319238901,"CD37"
"C1orf174",0.391095994198569,"C1orf174"
"ANKRD44",0.516855337176193,"ANKRD44"
"SUPT7L",0.0458611973855247,"SUPT7L"
"CD276",0.561522502216809,"CD276"
"ARFIP1",0.521212043765565,"ARFIP1"
"AGPAT1",0.329651550176171,"AGPAT1"
"IRF6",0.52047885647088,"IRF6"
"TP53I11",0.570201810405036,"TP53I11"
"COL4A1",0.453705185427974,"COL4A1"
"APOOL",0.270574408110094,"APOOL"
"LY6D",0.496758703481393,"LY6D"
"PLP2",0.656065668152349,"PLP2"
"SCAF11",0.405892465966421,"SCAF11"
"WDR82",0.320270930677913,"WDR82"
"PLBD1",0.650288050208685,"PLBD1"
"PRKAA1",0.276337130407498,"PRKAA1"
"NKX2-1",0.629727653035089,"NKX2-1"
"RELL1",0.513028919400881,"RELL1"
"PITPNA",0.346683965018435,"PITPNA"
"NRBF2",0.522377594698362,"NRBF2"
"TMEM70",0.222273232136246,"TMEM70"
"MRPL32",0.0823473415545911,"MRPL32"
"THY1",0.791488311047003,"THY1"
"TRMU",0.197463640517458,"TRMU"
"DCAKD",0.306669013209657,"DCAKD"
"MED28",0.0725829725829726,"MED28"
"TECR",0.387648609294726,"TECR"
"SNX4",0.148160895795958,"SNX4"
"BTK",0.385175504107543,"BTK"
"MTFR2",0.307728781412992,"MTFR2"
"LRCH2",-0.054945054945055,"LRCH2"
"CAMKK2",0.261904761904762,"CAMKK2"
"RIPK1",0.136223926471905,"RIPK1"
"NDUFAF5",0.273835612210253,"NDUFAF5"
"NEDD1",0.183216612930794,"NEDD1"
"GGA1",0.194959946595461,"GGA1"
"PPP1R1B",0.660312944523471,"PPP1R1B"
"EFR3A",-0.145469237381668,"EFR3A"
"SMPDL3B",0.704609893568322,"SMPDL3B"
"TMEM63A",0.523747378860595,"TMEM63A"
"BRD1",0.271054093982275,"BRD1"
"HTRA1",0.232205182443152,"HTRA1"
"DOK1",0.485177865612648,"DOK1"
"RPP38",0.142672864763259,"RPP38"
"CHMP6",0.506861590916211,"CHMP6"
"MGST3",0.451864591105097,"MGST3"
"GNA11",0.470119301573174,"GNA11"
"ELP3",0.276075136183917,"ELP3"
"AFAP1L2",0.280334169647147,"AFAP1L2"
"MTFR1",0.275110471749006,"MTFR1"
"MAP3K20",0.499964859716288,"MAP3K20"
"RCHY1",0.0691434468524252,"RCHY1"
"NCEH1",0.878808354658306,"NCEH1"
"UBE2N",0.472398698768158,"UBE2N"
"CCDC90B",0.324245886712762,"CCDC90B"
"POLB",0.399758902734624,"POLB"
"ERGIC2",0.452305388076882,"ERGIC2"
"METTL5",0.120437457279563,"METTL5"
"RAB23",0.702311169146173,"RAB23"
"CYB5R2",0.506729401466243,"CYB5R2"
"PTPMT1",0.368236685951819,"PTPMT1"
"PDLIM3",0.477676287906467,"PDLIM3"
"GOLGA7",0.0496745587031317,"GOLGA7"
"TTC27",-0.0285714285714286,"TTC27"
"UBE2V1",0.315332464542283,"UBE2V1"
"NDUFB3",0.0212141236670456,"NDUFB3"
"PRPF18",0.140316205533597,"PRPF18"
"BAG5",0.297552351527911,"BAG5"
"B2M",0.695897642372414,"B2M"
"WASF1",0.565265525783764,"WASF1"
"ELMOD2",0.25938578608094,"ELMOD2"
"KIF20A",0.386931914650986,"KIF20A"
"GBP6",0.326617826617827,"GBP6"
"LEO1",0.174999050427308,"LEO1"
"TAF5",0.185594046887982,"TAF5"
"RAPH1",0.461047802081086,"RAPH1"
"HOMER1",0.40501532010966,"HOMER1"
"KMT2A",0.248131358419869,"KMT2A"
"BCHE",0.370431893687708,"BCHE"
"C5orf15",0.446070460704607,"C5orf15"
"UXS1",0.565258710442846,"UXS1"
"HSPA13",0.541195504353399,"HSPA13"
"BOLA3",0.161466885604817,"BOLA3"
"LY75",0.442357794181502,"LY75"
"COG5",0.190015522673206,"COG5"
"MIF",0.343342649625959,"MIF"
"YEATS2",0.265373874825851,"YEATS2"
"MUC4",0.578434065934066,"MUC4"
"RAB2B",0.339914514240573,"RAB2B"
"RPE",0.219627850893239,"RPE"
"ORC6",0.143213939544215,"ORC6"
"CYBB",0.731923890063425,"CYBB"
"ACYP2",0.41647037173353,"ACYP2"
"NT5C3A",0.390239201039427,"NT5C3A"
"ACTR6",-0.0381958417169685,"ACTR6"
"CHMP1B",0.390797135185181,"CHMP1B"
"ANO1",0.49596713965646,"ANO1"
"ARMT1",0.593248663101604,"ARMT1"
"CDC42BPA",0.292060748240524,"CDC42BPA"
"UBFD1",0.297506219981458,"UBFD1"
"SEMA3C",0.318724120428499,"SEMA3C"
"COMMD8",0.291391819858973,"COMMD8"
"PGM5",0.343653250773994,"PGM5"
"CARD19",0.397579601998551,"CARD19"
"USF2",0.202903524215929,"USF2"
"LIN7A",0.38161225245374,"LIN7A"
"RPF1",0.0546064064841253,"RPF1"
"MED14",-0.0978137017518872,"MED14"
"ARHGAP35",0.292850403984933,"ARHGAP35"
"PAXIP1",0.417306243031964,"PAXIP1"
"RBPJ",0.486486491343688,"RBPJ"
"COBL",0.255725524475524,"COBL"
"TAMM41",0.327770542411306,"TAMM41"
"MANSC1",-0.148897614013893,"MANSC1"
"TBK1",0.316988873984061,"TBK1"
"ELF2",0.435051843317972,"ELF2"
"SPG21",0.204728405028255,"SPG21"
"NOVA1",0.683562152133581,"NOVA1"
"RFK",0.547368421052632,"RFK"
"SP3",0.0273685142729034,"SP3"
"RTN4IP1",0.326024196912808,"RTN4IP1"
"RAB33B",0.116210623711343,"RAB33B"
"CNRIP1",0.471119890742367,"CNRIP1"
"UBXN4",0.30916349370307,"UBXN4"
"HMGB3",0.617133668323672,"HMGB3"
"RPL27A",0.205532293040467,"RPL27A"
"LZIC",0.478078403326519,"LZIC"
"NCOA6",0.352235133287765,"NCOA6"
"SDK2",0.185332314744079,"SDK2"
"CENPC",0.389516265527559,"CENPC"
"AMDHD2",0.476209958633076,"AMDHD2"
"RPLP2",0.287584278256907,"RPLP2"
"COQ3",0.199676096867072,"COQ3"
"NDUFA5",0.183201191144712,"NDUFA5"
"IL6ST",0.383949511669646,"IL6ST"
"TTC17",0.0507427543987328,"TTC17"
"ARHGAP30",0.395753427653014,"ARHGAP30"
"AKR1C2",0.648463606324789,"AKR1C2"
"GPX8",0.763874544191441,"GPX8"
"MASTL",-0.194953617810761,"MASTL"
"SMARCAD1",0.0829119199777716,"SMARCAD1"
"NSUN4",0.146590457398477,"NSUN4"
"PLCH1",-0.105485589014253,"PLCH1"
"BNIP3",0.476250933532487,"BNIP3"
"ICAM2",0.284169478815148,"ICAM2"
"PIKFYVE",0.282661782661783,"PIKFYVE"
"TSC2",0.0221257508882479,"TSC2"
"PIPOX",0.585659551176792,"PIPOX"
"NFATC2IP",0.308777698151699,"NFATC2IP"
"ARL3",0.556311247091096,"ARL3"
"DGKE",0.358961991124831,"DGKE"
"CREB1",0.372523066232931,"CREB1"
"VRK2",0.368563893334536,"VRK2"
"KDM5B",0.407224958949097,"KDM5B"
"PRKACB",0.236263736263736,"PRKACB"
"AP1M2",0.119965417441076,"AP1M2"
"MOCS3",0.577574831242476,"MOCS3"
"ARID5B",0.22406015037594,"ARID5B"
"DENND4C",0.374287482151024,"DENND4C"
"NLE1",0.301349493377032,"NLE1"
"UGT3A2",0.156390977443609,"UGT3A2"
"PWWP2A",0.145542699679298,"PWWP2A"
"MRPS21",-0.066577947071058,"MRPS21"
"PPP6R1",0.559298389866954,"PPP6R1"
"ASB6",0.202341480852585,"ASB6"
"CD274",0.384238765928907,"CD274"
"COX20",0.43938656682393,"COX20"
"SF3B4",0.232604987132446,"SF3B4"
"AGTPBP1",0.448265306122449,"AGTPBP1"
"HOOK1",0.395064137072088,"HOOK1"
"WAC",0.143058180209883,"WAC"
"ENPP3",-0.0148221343873518,"ENPP3"
"UBE2V2",0.380959432864897,"UBE2V2"
"MOSPD2",0.520038564111499,"MOSPD2"
"MRPL21",0.144334510802412,"MRPL21"
"TUBB2A",0.595842539399796,"TUBB2A"
"TUBB4B",0.139159755364361,"TUBB4B"
"TUBB2B",0.674829730797449,"TUBB2B"
"LRIF1",0.340151422504364,"LRIF1"
"MAP2K1",0.460942284989401,"MAP2K1"
"RBBP9",0.328547008547008,"RBBP9"
"SIT1",0.4625320056899,"SIT1"
"TAF12",0.202211968581593,"TAF12"
"MTO1",0.113574247890839,"MTO1"
"DPP6",-0.227067669172932,"DPP6"
"WDR76",0.28110647560312,"WDR76"
"COX11",0.216453295400664,"COX11"
"TNFRSF10A",0.318989759468114,"TNFRSF10A"
"TADA3",0.206251191156852,"TADA3"
"JAM3",0.582702847133288,"JAM3"
"ADGRF1",0.445205479452055,"ADGRF1"
"KMT2D",-0.161108432074952,"KMT2D"
"KIAA1549",0.442706131078224,"KIAA1549"
"NR2C2",0.00739201835440717,"NR2C2"
"CEP250",-0.127272727272727,"CEP250"
"WASHC3",0.184302922247566,"WASHC3"
"SPRYD7",0.294726878960456,"SPRYD7"
"LGALSL",0.35793673012318,"LGALSL"
"ANAPC5",0.166245476360694,"ANAPC5"
"CWC25",0.567705627705628,"CWC25"
"CEP44",0.482925084927588,"CEP44"
"FCGR2B",0.167826086956522,"FCGR2B"
"CHMP7",0.39222550925031,"CHMP7"
"SPIN1",0.540153444258083,"SPIN1"
"IRAK4",0.31637482031848,"IRAK4"
"CDCA5",0.261450687785967,"CDCA5"
"KSR1",0.643366150961088,"KSR1"
"CHD1",0.263954628288469,"CHD1"
"PNPLA8",0.315384615384615,"PNPLA8"
"ASB9",0.458322655794991,"ASB9"
"SEMA4B",0.546617844364937,"SEMA4B"
"UBA5",0.496937119643127,"UBA5"
"PHYHIPL",0.594381035996488,"PHYHIPL"
"ACTN2",-0.230255839822024,"ACTN2"
"BABAM2",0.167637748430431,"BABAM2"
"PPP1R8",0.488843652439074,"PPP1R8"
"ADGRG6",0.550459652706844,"ADGRG6"
"BMP2K",0.512680807020506,"BMP2K"
"SURF1",0.396550646941535,"SURF1"
"UNC119",0.724513987671882,"UNC119"
"SAMD9",0.533036954709642,"SAMD9"
"NECTIN1",0.501768857985672,"NECTIN1"
"POLR2F",0.0303898498188756,"POLR2F"
"FARP1",0.53455351089451,"FARP1"
"CELSR1",0.513758723828515,"CELSR1"
"NR2C2AP",0.333879905249102,"NR2C2AP"
"DCTD",0.522537204298639,"DCTD"
"PPIC",0.672593139605459,"PPIC"
"STX17",0.48756751640483,"STX17"
"ZNF346",0.266785071341195,"ZNF346"
"JAG1",0.446696832579185,"JAG1"
"TSPAN8",0.582608695652174,"TSPAN8"
"ATP5MG",-0.0504358671527657,"ATP5MG"
"D2HGDH",0.172101040208343,"D2HGDH"
"NDUFS7",0.00574703838633706,"NDUFS7"
"ACSF3",0.226014999278056,"ACSF3"
"SLAMF1",0.171538461538462,"SLAMF1"
"MCL1",0.453076648703884,"MCL1"
"CTSZ",0.761945199890991,"CTSZ"
"RAB28",0.0130434782608696,"RAB28"
"ANO6",0.489811694013969,"ANO6"
"COQ7",0.41233697260484,"COQ7"
"TMEM192",0.319355054376419,"TMEM192"
"CD84",0.458718778908418,"CD84"
"NCK2",0.438596234513706,"NCK2"
"MGST1",0.610889853284331,"MGST1"
"FLRT3",0.7219651240778,"FLRT3"
"ANAPC10",0.118012422360248,"ANAPC10"
"NEDD4L",0.351484554376433,"NEDD4L"
"SETD2",0.204684669894122,"SETD2"
"CSNK2A1",0.0772718502797608,"CSNK2A1"
"HIC2",0.456043956043956,"HIC2"
"PDGFRB",0.475015691175057,"PDGFRB"
"FBN2",0.362337662337662,"FBN2"
"FAP",0.205470085470085,"FAP"
"ZFC3H1",0.0205342351502965,"ZFC3H1"
"AIF1",0.319298245614035,"AIF1"
"NDC1",0.0837934111716262,"NDC1"
"GPAA1",0.271174699586403,"GPAA1"
"ATF2",0.183113190864201,"ATF2"
"EIF1",0.249336285712887,"EIF1"
"RPF2",0.11816920684076,"RPF2"
"C15orf48",0.661044969767195,"C15orf48"
"CTTNBP2NL",0.250345481642054,"CTTNBP2NL"
"KAT8",0.422220710774234,"KAT8"
"UBE2L6",0.629683094683095,"UBE2L6"
"BIRC5",0.0726597790696973,"BIRC5"
"COMMD1",0.183116883116883,"COMMD1"
"RPS24",0.0615667696920439,"RPS24"
"CD36",0.526509007086144,"CD36"
"MRPL20",0.0374275052825608,"MRPL20"
"RNASEH2B",0.698977358364391,"RNASEH2B"
"NSMCE4A",0.191601127193426,"NSMCE4A"
"MPZL2",0.473064116793307,"MPZL2"
"GNPAT",0.229460995814407,"GNPAT"
"SMC1B",0.0981923264637395,"SMC1B"
"SERPINF1",0.5125,"SERPINF1"
"CORO2A",0.432062412725396,"CORO2A"
"DTNA",0.408286935925436,"DTNA"
"GJA1",0.707186430590686,"GJA1"
"GRHL2",0.321678906952901,"GRHL2"
"RAB3D",0.552493812345309,"RAB3D"
"MRS2",0.873626373626374,"MRS2"
"KEAP1",0.300746779964992,"KEAP1"
"NPAT",0.491590540425169,"NPAT"
"FURIN",0.407179487179487,"FURIN"
"PCDH7",0.446207468706464,"PCDH7"
"NOTCH1",0.537336040392167,"NOTCH1"
"ITGB6",0.608648074300357,"ITGB6"
"CRLF1",0.207843137254902,"CRLF1"
"INTS7",0.174999396266512,"INTS7"
"BCL2L12",0.304560622914349,"BCL2L12"
"MPHOSPH8",0.144022754565388,"MPHOSPH8"
"SRA1",0.444989205047219,"SRA1"
"MECR",0.377921487617874,"MECR"
"TIMM29",-0.0414265327041514,"TIMM29"
"C8orf82",0.525682315190458,"C8orf82"
"DHRS13",0.437914443180824,"DHRS13"
"DHRS4",0.473834945812533,"DHRS4"
"HIKESHI",0.196255713113794,"HIKESHI"
"BPTF",0.25673453190917,"BPTF"
"WDFY4",-0.0570714087246457,"WDFY4"
"SPAG5",0.115382989069536,"SPAG5"
"IFIH1",0.599802371541502,"IFIH1"
"SORBS3",0.467240228317038,"SORBS3"
"SURF4",0.357805801764712,"SURF4"
"CAAP1",0.176650011837889,"CAAP1"
"CEP350",0.185464984513107,"CEP350"
"GOSR1",0.271562625027695,"GOSR1"
"DENR",0.286574426156739,"DENR"
"KCNN4",0.404713098962748,"KCNN4"
"EIF2S3",0.311052050958561,"EIF2S3"
"GDAP1L1",0.0526315789473684,"GDAP1L1"
"HDAC4",0.536309523809524,"HDAC4"
"NUP54",0.266419620215217,"NUP54"
"MACO1",0.280543099985141,"MACO1"
"SLIT2",0.120879120879121,"SLIT2"
"FXN",0.510199226366508,"FXN"
"SHOC2",0.465397312678584,"SHOC2"
"GNG5",0.0442860351654788,"GNG5"
"EIF1AY",0.525082044069386,"EIF1AY"
"EIF1AX",0.273726391152192,"EIF1AX"
"CSTA",0.540258097373847,"CSTA"
"VCPIP1",0.392305183923121,"VCPIP1"
"PPP4R3B",0.121454778504191,"PPP4R3B"
"ANO10",0.580969290532708,"ANO10"
"HERC2",0.0908736407949006,"HERC2"
"SELENOO",0.359255771666071,"SELENOO"
"CASKIN2",0.281336725254394,"CASKIN2"
"PIMREG",0.595356127433112,"PIMREG"
"HMG20A",0.0408568509389403,"HMG20A"
"WRAP73",0.0100980962474799,"WRAP73"
"CENPK",0.0709677419354839,"CENPK"
"LMAN2L",0.523765349620339,"LMAN2L"
"EVI2B",0.274858879722102,"EVI2B"
"SLC27A1",0.450563157441276,"SLC27A1"
"MRPS33",0.0738340135891557,"MRPS33"
"RAB30",0.495115550047386,"RAB30"
"GXYLT1",0.338564701478021,"GXYLT1"
"RTN4RL2",0.441937167310302,"RTN4RL2"
"NLRX1",0.409751369384397,"NLRX1"
"SNX17",0.367832167832168,"SNX17"
"FARP2",0.23056882327399,"FARP2"
"NEK5",-0.222228359504458,"NEK5"
"SLC20A1",0.441083743842365,"SLC20A1"
"SLC38A1",0.294842920945146,"SLC38A1"
"COX19",0.224122087187695,"COX19"
"MAP4K1",0.582434205730116,"MAP4K1"
"CDON",0.251612903225806,"CDON"
"ARF5",0.405720973031782,"ARF5"
"COMMD6",-0.0657296940347788,"COMMD6"
"IRS1",0.272201665124884,"IRS1"
"TMEM11",0.277280791213491,"TMEM11"
"PRKAR1B",0.330499036196188,"PRKAR1B"
"RER1",0.270052277819268,"RER1"
"SCYL2",-0.037593984962406,"SCYL2"
"ISCU",0.290805879085105,"ISCU"
"MED15",0.342964330765638,"MED15"
"EXOC5",0.243685890392199,"EXOC5"
"NDUFC2",0.126081139213402,"NDUFC2"
"SYP",0.442312910969627,"SYP"
"RBM4B",0.346778675915714,"RBM4B"
"IVNS1ABP",0.414303636198665,"IVNS1ABP"
"RASA1",0.445176288260364,"RASA1"
"SIPA1L1",0.151724137931034,"SIPA1L1"
"MAPRE3",0.563938556600539,"MAPRE3"
"SEC61G",0.267570027114895,"SEC61G"
"SCOC",0.343359332486849,"SCOC"
"CYP4X1",0.181818181818182,"CYP4X1"
"SLC30A7",0.378552561219629,"SLC30A7"
"SUMO1",0.211494112397106,"SUMO1"
"UBA7",0.305657876485366,"UBA7"
"MPC2",0.345316815276572,"MPC2"
"ELMO2",0.244128895103766,"ELMO2"
"C17orf80",0.171861437702202,"C17orf80"
"RECQL5",0.263125763125763,"RECQL5"
"PDZD8",0.548376906097487,"PDZD8"
"ZBTB7A",0.387938780551595,"ZBTB7A"
"SYF2",0.0564413776911087,"SYF2"
"PPP1CA",0.456810242909955,"PPP1CA"
"SGCD",0.434858953315265,"SGCD"
"NUDT4",0.608459618185019,"NUDT4"
"NUDT11",0.406244343891403,"NUDT11"
"CMIP",0.669982847341338,"CMIP"
"SNAPC4",0.177809388335704,"SNAPC4"
"DDX31",0.147504255863389,"DDX31"
"GNB4",0.309034043162046,"GNB4"
"SH2D1A",0.36390977443609,"SH2D1A"
"MRM1",0.337436058359335,"MRM1"
"VPS53",0.138415954673708,"VPS53"
"CCDC127",0.304529981670594,"CCDC127"
"WDR91",0.519930992722246,"WDR91"
"ORC1",0.142738529761318,"ORC1"
"INTS9",0.166417639896813,"INTS9"
"POLR2L",-0.0372836393726782,"POLR2L"
"C1orf52",0.497459448895837,"C1orf52"
"LRP10",0.190793281436502,"LRP10"
"L3MBTL3",0.325816326530612,"L3MBTL3"
"SLC39A6",0.378377070406502,"SLC39A6"
"PET100",0.0875554416225642,"PET100"
"BICC1",0.598872445384073,"BICC1"
"RIPOR2",0.182926829268293,"RIPOR2"
"REPIN1",0.24974843470483,"REPIN1"
"SLC5A6",0.523629553966633,"SLC5A6"
"POLR3F",0.276595476853214,"POLR3F"
"SKP2",0.388469886055345,"SKP2"
"NAA30",0.187853029720141,"NAA30"
"TAF7",0.0998632946001367,"TAF7"
"CNPY4",0.406582385166456,"CNPY4"
"NT5C",0.46509465491739,"NT5C"
"CNOT11",0.0109682001104711,"CNOT11"
"SLC39A10",0.389853533618394,"SLC39A10"
"OXNAD1",0.421793396476941,"OXNAD1"
"DHCR7",0.530398557369158,"DHCR7"
"PLD2",-0.239429175475687,"PLD2"
"SP100",0.608790338934441,"SP100"
"SMAP1",0.398345273045708,"SMAP1"
"NDUFAB1",0.246346413106904,"NDUFAB1"
"VTA1",0.409467586976807,"VTA1"
"SLAIN2",0.429626141839937,"SLAIN2"
"NUMBL",0.453556437237652,"NUMBL"
"MED10",-0.0636925320717478,"MED10"
"PPP1CC",0.322840179933013,"PPP1CC"
"ST3GAL4",0.541105821038813,"ST3GAL4"
"TMEM59",0.321746537098646,"TMEM59"
"KCTD15",0.437315518783542,"KCTD15"
"DDX60",0.343028674817698,"DDX60"
"VPS37B",0.344844255691051,"VPS37B"
"POMP",0.0987040271046314,"POMP"
"ZC3HC1",0.244713704883023,"ZC3HC1"
"CRTC1",0.59469387755102,"CRTC1"
"SYN1",0.256799555947367,"SYN1"
"ECT2",0.326965325260359,"ECT2"
"ESAM",0.457867713681667,"ESAM"
"PRSS23",0.284090909090909,"PRSS23"
"FOSL2",0.410312884872572,"FOSL2"
"SLC25A40",0.161538461538462,"SLC25A40"
"TCF20",0.240588536036443,"TCF20"
"TIPIN",0.0771280645652505,"TIPIN"
"SNX30",0.405188699047059,"SNX30"
"BSPRY",0.383979002624672,"BSPRY"
"CLPTM1L",0.532235398847316,"CLPTM1L"
"TYRP1",0.816752136752137,"TYRP1"
"PEX6",0.148857377241298,"PEX6"
"VAMP2",0.11478332987767,"VAMP2"
"VAMP3",0.482155931488651,"VAMP3"
"MRPL18",-0.0271109290097855,"MRPL18"
"MDP1",0.38910477997561,"MDP1"
"WDR62",0.152625152625153,"WDR62"
"PARVB",0.155555555555556,"PARVB"
"HDDC3",0.1,"HDDC3"
"RAB13",0.673119098101447,"RAB13"
"MRPL35",-0.0992481203007519,"MRPL35"
"ABCB10",0.297793481642249,"ABCB10"
"HPCAL1",0.630763140436111,"HPCAL1"
"PROM1",0.681990824709271,"PROM1"
"TMEM131",0.0164835164835165,"TMEM131"
"ZMYM2",0.26514591919661,"ZMYM2"
"MTF2",0.291369406244222,"MTF2"
"PAM16",0.0804720855563787,"PAM16"
"DESI1",0.427469535908737,"DESI1"
"KLHDC4",0.262550607287449,"KLHDC4"
"FAM120C",0.383933204396434,"FAM120C"
"PRSS2",0.64499484004128,"PRSS2"
"TPRKB",0.218046506750492,"TPRKB"
"PSMG4",0.181657770981795,"PSMG4"
"CNTRL",0.0972027972027972,"CNTRL"
"RNF31",0.392589500052187,"RNF31"
"CPPED1",0.500463502015226,"CPPED1"
"MLLT1",0.282753104570631,"MLLT1"
"UBE2A",0.231431283384868,"UBE2A"
"MRPL33",0.13832559415349,"MRPL33"
"THEMIS",0.35187969924812,"THEMIS"
"SERINC1",0.305456126197395,"SERINC1"
"PRR11",0.24402228245746,"PRR11"
"ERG",0.457580733442802,"ERG"
"BCKDK",0.348803723492494,"BCKDK"
"EMC3",0.249613476920327,"EMC3"
"PDE4DIP",0.27369784428608,"PDE4DIP"
"ADPRH",0.0134158926728586,"ADPRH"
"CHPF",0.542896228258745,"CHPF"
"SYT1",0.695535819497764,"SYT1"
"SPI1",0.695967270601987,"SPI1"
"VPS33A",0.480021893814997,"VPS33A"
"FNTB",0.345296919743847,"FNTB"
"RAB3C",0.542966611932129,"RAB3C"
"IMP4",0.083751264410418,"IMP4"
"CD5",0.754940711462451,"CD5"
"NUDT3",0.526688717610653,"NUDT3"
"IRF8",0.606451612903226,"IRF8"
"EMILIN1",0.388532144745788,"EMILIN1"
"CNST",0.342186831536226,"CNST"
"PRTN3",0.851304347826087,"PRTN3"
"LRCH3",0.193621684258256,"LRCH3"
"RELB",0.299422799422799,"RELB"
"FGFBP1",0.283186414311641,"FGFBP1"
"POLR2K",0.112460697934061,"POLR2K"
"NMRAL1",0.0974182444061962,"NMRAL1"
"PLAUR",0.304523631708098,"PLAUR"
"QPCTL",0.443737758339938,"QPCTL"
"TPMT",0.574274995170319,"TPMT"
"MTFP1",0.17291115673183,"MTFP1"
"RET",0.356140350877193,"RET"
"MRFAP1",0.0917220149418292,"MRFAP1"
"COX7C",-0.0234738804311689,"COX7C"
"ABI3",0.583228511530398,"ABI3"
"AK6",0.442252216612664,"AK6"
"SF3B5",0.0736802769721427,"SF3B5"
"SPCS3",0.185660000434124,"SPCS3"
"GCSH",0.515304682981789,"GCSH"
